id,created,status,ticket_type,title,pi_name,fundingType,application,hoursLogged,daysOpen
6465,7/7/2016 15:54,Closed,HD,Ticket 6465,Tobias Rodriguez,Department Funds,RPR-ClinPortal,9.223011001,20
6466,7/7/2016 15:58,Closed,HD,Ticket 6466,Tobias Rodriguez,Department Funds,AFT BioMS,7.160420853,21
6467,7/7/2016 16:30,Closed,HD,Ticket 6467,Tobias Rodriguez,Department Funds,BioMS,3.590853143,23
6468,7/7/2016 16:32,Closed,HD,Ticket 6468,Tobias Rodriguez,Department Funds,RPR-ClinPortal,6.94174782,12
6469,7/7/2016 16:36,Closed,HD,Ticket 6469,Tobias Rodriguez,Department Funds,BioMS,18.56708232,25
6470,7/7/2016 18:05,Closed,HD,Ticket 6470,Tobias Rodriguez,Department Funds,ClinPortal,6.236453992,15
6471,7/8/2016 8:34,Dev Testing,CSA,Ticket 6471,Tobias Rodriguez,Unknown,ClinPortal,9.443608659,63
6472,7/8/2016 9:47,Closed,HD,Ticket 6472,Tobias Rodriguez,Department Funds,BioMS,6.028439235,19
6473,7/8/2016 9:49,Resolved,HD,Ticket 6473,Tobias Rodriguez,Department Funds,BioMS,17.93399914,28
6474,7/8/2016 11:26,Closed,HD,Ticket 6474,Tobias Rodriguez,Department Funds,BioMS,17.5544108,23
6475,7/8/2016 11:29,Closed,HD,Ticket 6475,Tobias Rodriguez,Department Funds,BioMS,15.43118103,5
6476,7/8/2016 11:30,Closed,HD,Ticket 6476,Tobias Rodriguez,Department Funds,BioMS,17.54078824,30
6477,7/8/2016 11:32,Closed,HD,Ticket 6477,Tobias Rodriguez,Department Funds,BioMS,19.45912944,14
6478,7/8/2016 12:00,Closed,HD,Ticket 6478,Tobias Rodriguez,Department Funds,CPTAC,11.63784332,26
6479,7/8/2016 12:21,Closed,HD,Ticket 6479,Tobias Rodriguez,Department Funds,AFT BioMS,16.93095166,30
6480,7/8/2016 12:39,Closed,HD,Ticket 6480,Tobias Rodriguez,Department Funds,BioMS,14.64952958,24
6481,7/8/2016 12:54,QA Testing,CSA,Ticket 6481,Tobias Rodriguez,Unknown,ClinPortal,5.451989685,63
6482,7/8/2016 13:33,Closed,HD,Ticket 6482,Tobias Rodriguez,Department Funds,ClinPortal,4.357708215,13
6483,7/8/2016 14:17,Closed,HD,Ticket 6483,Tobias Rodriguez,Department Funds,BioMS,17.09172256,6
6484,7/8/2016 14:25,Closed,HD,Ticket 6484,Tobias Rodriguez,Department Funds,BioMS,10.33705331,29
6485,7/8/2016 14:56,Closed,HD,Ticket 6485,Tobias Rodriguez,Department Funds,BioMS,11.27013562,27
6486,7/8/2016 14:59,Closed,HD,Ticket 6486,Tobias Rodriguez,Department Funds,BioMS,6.215167768,6
6487,7/8/2016 15:15,Closed,HD,Ticket 6487,Tobias Rodriguez,Department Funds,BioMS,13.20365485,6
6488,7/8/2016 15:29,Closed,HD,Ticket 6488,Tobias Rodriguez,Department Funds,BioMS,3.315756054,25
6489,7/8/2016 15:35,Closed,HD,Ticket 6489,Tobias Rodriguez,Department Funds,BioMS,12.95647356,28
6490,7/8/2016 16:26,Closed,HD,Ticket 6490,Tobias Rodriguez,Department Funds,BioMS,10.24447994,20
6491,7/10/2016 11:02,Closed,HD,Ticket 6491,Linda Shaffer,Department Funds,CIDER,2.283389402,26
6492,7/10/2016 20:37,Closed,HD,Ticket 6492,Linda Shaffer,Department Funds,CIDER,15.00728395,29
6493,7/11/2016 9:16,Closed,HD,Ticket 6493,Elvis Daniels,Department Funds,OpenSpecimen,9.338546968,1
6494,7/11/2016 9:39,Closed,HD,Ticket 6494,Scott Lott,Department Funds,BioMS,7.993734368,6
6495,7/11/2016 9:56,Closed,HD,Ticket 6495,Cassidy Griffith,Department Funds,ClinPortal,0.134238499,8
6496,7/11/2016 10:18,Closed,HD,Ticket 6496,Mollie Chang,Department Funds,RPR-ClinPortal,5.944797118,6
6497,7/11/2016 10:33,Closed,HD,Ticket 6497,Mollie Chang,Department Funds,ClinPortal,5.912182943,19
6498,7/11/2016 10:48,Waiting for EU,II,Ticket 6498,Mollie Chang,Department Funds,CDS (PES),3.674359906,60
6499,7/11/2016 11:13,Closed,HD,Ticket 6499,Mollie Chang,Department Funds,RPR-ClinPortal,10.63250687,0
6500,7/11/2016 12:37,Closed,HD,Ticket 6500,Mollie Chang,Department Funds,CIDER,17.67999191,27
6501,7/11/2016 12:45,Closed,HD,Ticket 6501,Mollie Chang,Department Funds,ClinPortal,13.55191146,14
6502,7/11/2016 13:11,Closed,HD,Ticket 6502,Mollie Chang,Department Funds,BioMS,7.788736172,22
6503,7/11/2016 13:17,Closed,HD,Ticket 6503,Mollie Chang,Department Funds,BioMS,6.43018947,2
6504,7/11/2016 13:30,Closed,HD,Ticket 6504,Mollie Chang,Department Funds,BioMS,16.98280829,15
6505,7/11/2016 15:17,Closed,HD,Ticket 6505,Mollie Chang,Department Funds,CIDER,7.631835857,26
6506,7/11/2016 15:33,Closed,HD,Ticket 6506,Mollie Chang,Department Funds,BioMS,3.259263564,4
6507,7/11/2016 15:43,Closed,HD,Ticket 6507,Mollie Chang,Department Funds,CIDER,17.06891651,19
6508,7/11/2016 16:02,Closed,HD,Ticket 6508,Mollie Chang,Department Funds,ClinPortal,9.255219685,11
6509,7/11/2016 16:42,Closed,HD,Ticket 6509,Mollie Chang,Department Funds,RPR-ClinPortal,13.02017956,24
6510,7/12/2016 8:36,Closed,HD,Ticket 6510,Mollie Chang,Department Funds,BioMS,16.74798201,24
6511,7/12/2016 8:37,Closed,HD,Ticket 6511,Mollie Chang,Department Funds,BioMS,11.83275994,14
6512,7/12/2016 9:54,Closed,HD,Ticket 6512,Mollie Chang,Department Funds,BioMS,3.117652429,25
6513,7/12/2016 10:17,Closed,HD,Ticket 6513,Mollie Chang,Department Funds,BioMS,1.628764503,8
6514,7/12/2016 11:16,Closed,HD,Ticket 6514,Mollie Chang,Department Funds,BioMS,15.4873149,5
6515,7/12/2016 11:18,Closed,HD,Ticket 6515,Mollie Chang,Department Funds,ClinPortal,13.73205425,21
6516,7/12/2016 11:20,Closed,HD,Ticket 6516,Mollie Chang,Department Funds,ClinPortal,10.22825871,3
6517,7/12/2016 11:24,Closed,HD,Ticket 6517,Mollie Chang,Department Funds,ClinPortal,17.37176411,23
6518,7/12/2016 11:32,Closed,HD,Ticket 6518,Mollie Chang,Department Funds,BioMS,18.42415988,7
6519,7/12/2016 11:32,Closed,HD,Ticket 6519,Mollie Chang,Department Funds,BioMS,3.286755355,20
6520,7/12/2016 11:43,Closed,HD,Ticket 6520,Mollie Chang,Department Funds,ClinPortal,19.44598948,21
6521,7/12/2016 12:05,Closed,HD,Ticket 6521,Mollie Chang,Department Funds,BioMS,1.366026492,5
6522,7/12/2016 12:14,Closed,HD,Ticket 6522,Mollie Chang,Department Funds,BioMS,3.893909156,4
6523,7/12/2016 12:17,Closed,HD,Ticket 6523,Mollie Chang,Department Funds,BioMS,7.533237124,23
6524,7/12/2016 12:57,Closed,HD,Ticket 6524,Mollie Chang,Department Funds,BioMS,17.87869637,21
6525,7/12/2016 12:58,Closed,HD,Ticket 6525,Mollie Chang,Department Funds,AFT BioMS,5.195428338,26
6526,7/12/2016 13:09,Closed,HD,Ticket 6526,Mollie Chang,Department Funds,RPR-ClinPortal,12.8277065,20
6527,7/12/2016 13:24,Closed,HD,Ticket 6527,Mollie Chang,Department Funds,BioMS,5.431895081,4
6528,7/12/2016 13:27,Closed,HD,Ticket 6528,Mollie Chang,Department Funds,CIDER,17.39243694,16
6529,7/12/2016 13:31,Closed,HD,Ticket 6529,Mollie Chang,Department Funds,AFT BioMS,16.91550865,25
6530,7/12/2016 13:48,Closed,HD,Ticket 6530,Mollie Chang,Department Funds,BioMS,2.320018908,7
6531,7/12/2016 14:51,In Progress,CSA,Ticket 6531,Mollie Chang,Unknown,ClinPortal,15.52311778,59
6532,7/12/2016 16:24,Closed,HD,Ticket 6532,Mollie Chang,Department Funds,CIDER,17.07881381,10
6533,7/12/2016 16:28,Closed,HD,Ticket 6533,Mollie Chang,Department Funds,OpenSpecimen,0.773718707,25
6534,7/12/2016 16:31,Closed,HD,Ticket 6534,Rachel Santiago,Department Funds,AFT BioMS,2.96301886,20
6535,7/12/2016 16:54,Closed,HD,Ticket 6535,Ricardo Mitchell,Department Funds,CPTAC,16.19254325,1
6536,7/12/2016 17:19,Closed,HD,Ticket 6536,Kim Evans,Department Funds,CIDER,1.330967954,2
6537,7/13/2016 7:27,Closed,HD,Ticket 6537,Doyle Ford,Department Funds,ClinPortal,6.144853518,26
6538,7/13/2016 9:03,Closed,HD,Ticket 6538,Damon Watson,Department Funds,ClinPortal,15.18115729,3
6539,7/13/2016 9:05,Closed,HD,Ticket 6539,Gustavo Bell,Department Funds,ClinPortal,7.980022991,1
6540,7/13/2016 9:16,Completed,CSA,Ticket 6540,Dean Hughes,Unknown,ClinPortal,19.26184668,16
6541,7/13/2016 9:33,Closed,HD,Ticket 6541,Renee Harrington,Department Funds,CIDER,0.118923115,11
6542,7/13/2016 10:57,Internal Review,II,Ticket 6542,Betsy Thornton,TBD,CIDER,19.46631894,58
6543,7/13/2016 11:31,Closed,HD,Ticket 6543,Harold Baker,Department Funds,BioMS,15.21627227,16
6544,7/13/2016 11:32,Closed,HD,Ticket 6544,Ernesto Cole,Department Funds,AFT BioMS,17.2175163,8
6545,7/13/2016 11:36,Resolved,HD,Ticket 6545,Hope Anderson,Department Funds,BioMS,10.85186028,17
6546,7/13/2016 11:40,Closed,HD,Ticket 6546,Julie Romero,Department Funds,RPR-ClinPortal,3.038364524,22
6547,7/13/2016 12:02,Closed,HD,Ticket 6547,Melvin Sherman,Department Funds,BioMS,11.34277014,10
6548,7/13/2016 12:11,Closed,HD,Ticket 6548,Angelina Wolfe,Department Funds,OpenSpecimen,0.839976795,9
6549,7/13/2016 12:13,Closed,HD,Ticket 6549,Nathan Norman,Department Funds,BioMS,16.92214966,23
6550,7/13/2016 14:39,Closed,HD,Ticket 6550,Inez Wagner,Department Funds,BioMS,1.17194431,17
6551,7/13/2016 14:46,Closed,HD,Ticket 6551,Amy Bailey,Department Funds,BioMS,2.585539323,1
6552,7/13/2016 14:48,Closed,HD,Ticket 6552,Elvira Quinn,Department Funds,OpenSpecimen,14.81817513,8
6553,7/13/2016 14:49,Closed,HD,Ticket 6553,Maggie Roberson,Department Funds,BioMS,8.287241167,5
6554,7/13/2016 14:55,Closed,HD,Ticket 6554,Teri Yates,Department Funds,BioMS,13.1486473,22
6555,7/13/2016 14:59,Closed,HD,Ticket 6555,Raul Tyler,Department Funds,AFT BioMS,9.199710113,24
6556,7/13/2016 15:28,Closed,HD,Ticket 6556,Martin Mann,Department Funds,BioMS,19.27774555,13
6557,7/13/2016 15:30,Closed,HD,Ticket 6557,Monique Thompson,Department Funds,BioMS,10.47026001,25
6558,7/14/2016 11:09,Done,II,Ticket 6558,Gabriel Horton,Unknown,CDS (PES),8.114909359,2
6559,7/14/2016 12:06,Closed,HD,Ticket 6559,Norman Washington,Department Funds,AFT BioMS,15.7976609,5
6560,7/14/2016 12:50,Resolved,HD,Ticket 6560,Lora Walsh,Department Funds,BioMS,3.449409836,19
6561,7/14/2016 12:51,Closed,HD,Ticket 6561,Dan Douglas,Department Funds,AFT BioMS,2.155489746,11
6562,7/14/2016 12:52,Closed,HD,Ticket 6562,Darrin Park,Department Funds,BioMS,17.15948868,28
6563,7/14/2016 13:15,Closed,HD,Ticket 6563,Walter Burton,Department Funds,CIDER,4.238034237,13
6564,7/14/2016 13:32,Closed,HD,Ticket 6564,Patti Diaz,Department Funds,CIDER,5.491025057,18
6565,7/14/2016 14:04,Closed,HD,Ticket 6565,Lamar Campbell,Department Funds,BioMS,17.48862583,12
6566,7/14/2016 14:40,Closed,HD,Ticket 6566,Johnathan Burke,Department Funds,AFT BioMS,15.94632556,0
6567,7/14/2016 14:45,Closed,HD,Ticket 6567,Paul Austin,Department Funds,AFT BioMS,6.370855363,13
6568,7/14/2016 15:22,Closed,HD,Ticket 6568,Geneva Nichols,Department Funds,OpenSpecimen,2.577324472,10
6569,7/14/2016 16:02,Closed,HD,Ticket 6569,Debbie Bush,Department Funds,RPR-ClinPortal,14.15109502,19
6570,7/14/2016 16:06,Closed,HD,Ticket 6570,Philip Chavez,Department Funds,BioMS,1.112876619,15
6571,7/14/2016 16:08,Closed,HD,Ticket 6571,Wm Jackson,Department Funds,BioMS,9.520660666,23
6572,7/14/2016 16:12,Closed,HD,Ticket 6572,Kathleen Castro,Department Funds,BioMS,7.728483191,3
6573,7/14/2016 16:25,Closed,HD,Ticket 6573,Pat Day,Department Funds,BioMS,2.608196334,23
6574,7/14/2016 16:25,Closed,HD,Ticket 6574,Beulah Alexander,Department Funds,AFT BioMS,4.396288074,1
6575,7/14/2016 16:28,Closed,HD,Ticket 6575,Angie Harrison,Department Funds,CIDER,2.937228383,19
6576,7/14/2016 16:33,Closed,HD,Ticket 6576,Cary Summers,Department Funds,BioMS,10.31831061,21
6577,7/15/2016 7:27,Closed,HD,Ticket 6577,Lucia Ball,Department Funds,CIDER,6.923728439,15
6578,7/15/2016 7:31,Closed,HD,Ticket 6578,Tonya Reed,Department Funds,CIDER,19.4445732,27
6579,7/15/2016 10:28,Closed,HD,Ticket 6579,Wilfred Dixon,Department Funds,CIDER,1.090250988,30
6580,7/15/2016 10:45,Closed,HD,Ticket 6580,Lela Gibson,Department Funds,RPR-ClinPortal,10.97030459,12
6581,7/15/2016 10:56,Closed,HD,Ticket 6581,Ada Ramsey,Department Funds,BioMS,19.43398916,8
6582,7/15/2016 12:49,Closed,HD,Ticket 6582,Dianne Martin,Department Funds,BioMS,7.894822453,6
6583,7/15/2016 13:08,In Progress,II,Ticket 6583,Edmund Cruz,Department Funds,CDS (PES),14.8005457,56
6584,7/15/2016 13:55,Done,II,Ticket 6584,Roy Mack,Not billable,CDS (PES),10.30565709,4
6585,7/15/2016 13:59,Closed,HD,Ticket 6585,Alex Wheeler,Department Funds,BioMS,15.79875387,2
6586,7/15/2016 14:06,Closed,HD,Ticket 6586,Nina Wright,Department Funds,BioMS,0.083526479,29
6587,7/15/2016 14:11,Closed,HD,Ticket 6587,Tim Briggs,Department Funds,AFT BioMS,13.26960908,19
6588,7/15/2016 14:25,Done,II,Ticket 6588,Morris Ellis,Unknown,CDS (PES),4.541553672,23
6589,7/15/2016 14:34,Closed,HD,Ticket 6589,Sherry Lucas,Department Funds,BioMS,10.06694811,23
6590,7/15/2016 14:38,Closed,HD,Ticket 6590,Todd Casey,Department Funds,BioMS,0.571630708,24
6591,7/15/2016 14:45,Closed,HD,Ticket 6591,Johnnie Mcbride,Department Funds,BioMS,19.20907028,4
6592,7/15/2016 14:46,Done,II,Ticket 6592,Felipe Gardner,Not billable,CIDER,2.694627718,3
6593,7/15/2016 15:44,Closed,HD,Ticket 6593,Elsa Norton,Department Funds,BioMS,0.761597055,18
6594,7/15/2016 15:48,Closed,HD,Ticket 6594,Constance Leonard,Department Funds,OpenSpecimen,2.003623105,19
6595,7/15/2016 15:56,Closed,HD,Ticket 6595,Lori Moody,Department Funds,ClinPortal,0.058476267,20
6596,7/15/2016 16:03,Closed,HD,Ticket 6596,Taylor Hudson,Department Funds,BioMS,3.88453439,30
6597,7/15/2016 16:30,Closed,HD,Ticket 6597,Merle Stanley,Department Funds,BioMS,5.832130145,1
6598,7/15/2016 16:36,Closed,HD,Ticket 6598,Anita Richards,Department Funds,RPR-ClinPortal,2.763637112,13
6599,7/15/2016 16:51,Closed,HD,Ticket 6599,Shannon Cannon,Department Funds,RPR-ClinPortal,9.765511617,23
6600,7/15/2016 16:55,Closed,HD,Ticket 6600,Leo Hansen,Department Funds,ClinPortal,15.46371893,13
6601,7/15/2016 17:02,Closed,HD,Ticket 6601,Ellis Byrd,Department Funds,CPTAC,3.917958332,9
6602,7/18/2016 11:17,Closed,HD,Ticket 6602,Teresa Schwartz,Department Funds,BioMS,8.829232818,3
6603,7/18/2016 12:00,Closed,HD,Ticket 6603,Tyler Gomez,Department Funds,BioMS,12.56757975,27
6604,7/18/2016 12:03,Closed,HD,Ticket 6604,Malcolm Higgins,Department Funds,BioMS,4.870018857,29
6605,7/18/2016 14:01,Closed,HD,Ticket 6605,Maria White,Department Funds,AFT BioMS,12.59116376,15
6606,7/18/2016 15:19,Closed,HD,Ticket 6606,Jean Hart,Department Funds,BioMS,14.538064,18
6607,7/18/2016 15:30,Closed,HD,Ticket 6607,Noah Cross,Department Funds,BioMS,6.808139838,6
6608,7/19/2016 7:43,Closed,HD,Ticket 6608,Noel Fox,Department Funds,ClinPortal,12.82473242,8
6609,7/19/2016 9:59,Closed,HD,Ticket 6609,Oliver Lewis,Department Funds,AFT BioMS,7.319408562,1
6610,7/19/2016 10:02,Closed,HD,Ticket 6610,Alice Hopkins,Department Funds,BioMS,16.45567517,14
6611,7/19/2016 10:14,Closed,HD,Ticket 6611,Barbara Riley,Department Funds,AFT BioMS,15.77852815,3
6612,7/19/2016 10:39,Closed,HD,Ticket 6612,Margaret Chambers,Department Funds,BioMS,9.330029315,23
6613,7/19/2016 12:54,Closed,HD,Ticket 6613,Virginia Phillips,Department Funds,RPR-ClinPortal,10.94499698,10
6614,7/19/2016 13:07,Closed,HD,Ticket 6614,Lorena Oliver,Department Funds,BioMS,15.10054952,0
6615,7/19/2016 13:20,Closed,HD,Ticket 6615,Isabel Cunningham,Department Funds,BioMS,12.0461542,25
6616,7/19/2016 13:47,Closed,HD,Ticket 6616,Julio Nunez,Department Funds,BioMS,10.18473481,8
6617,7/19/2016 15:29,Closed,HD,Ticket 6617,Benny Fisher,Department Funds,BioMS,5.044499141,11
6618,7/19/2016 15:38,Closed,HD,Ticket 6618,Mildred Fuller,Department Funds,BioMS,9.229190942,10
6619,7/19/2016 15:47,Closed,HD,Ticket 6619,Dustin Hawkins,Department Funds,CIDER,2.504090024,14
6620,7/19/2016 16:14,Closed,HD,Ticket 6620,Rita Torres,Department Funds,BioMS,3.483331169,0
6621,7/19/2016 16:17,Closed,HD,Ticket 6621,Josephine Moreno,Department Funds,BioMS,1.032084345,27
6622,7/19/2016 16:22,Closed,HD,Ticket 6622,Marlene Shelton,Department Funds,BioMS,2.114496812,25
6623,7/19/2016 16:45,Closed,HD,Ticket 6623,Lauren Wong,Department Funds,BioMS,11.74646748,11
6624,7/20/2016 8:22,Closed,HD,Ticket 6624,Melinda Mason,Department Funds,CIDER,12.43360992,21
6625,7/20/2016 9:02,Closed,HD,Ticket 6625,Guadalupe Stevens,Department Funds,BioMS,18.17898563,0
6626,7/20/2016 10:11,Closed,HD,Ticket 6626,Michael Dean,Department Funds,BioMS,10.80658176,19
6627,7/20/2016 12:25,Closed,HD,Ticket 6627,Miriam Huff,Department Funds,BioMS,1.001235912,13
6628,7/20/2016 12:28,Completed,CSA,Ticket 6628,Lena Coleman,Unknown,ClinPortal,8.982448307,5
6629,7/20/2016 12:34,Closed,HD,Ticket 6629,Mattie Farmer,Department Funds,BioMS,14.65714955,13
6630,7/20/2016 20:17,Closed,HD,Ticket 6630,Tammy Greene,Department Funds,RPR-ClinPortal,18.46626168,26
6631,7/21/2016 7:33,Closed,HD,Ticket 6631,Bradley Bishop,Department Funds,ClinPortal,7.016358817,27
6632,7/21/2016 7:34,Closed,HD,Ticket 6632,Brendan Houston,Department Funds,ClinPortal,19.3546023,4
6633,7/21/2016 8:03,Closed,HD,Ticket 6633,Rachael Bennett,Department Funds,ClinPortal,18.10591839,27
6634,7/21/2016 8:04,Closed,HD,Ticket 6634,Mollie Chang,Department Funds,ClinPortal,13.38356555,14
6635,7/21/2016 8:29,Closed,HD,Ticket 6635,Mollie Chang,Department Funds,AFT BioMS,9.125286006,1
6636,7/21/2016 9:00,Closed,HD,Ticket 6636,Mollie Chang,Department Funds,BioMS,13.56753421,12
6637,7/21/2016 9:02,Closed,HD,Ticket 6637,Mollie Chang,Department Funds,BioMS,6.815083537,1
6638,7/21/2016 9:05,Closed,HD,Ticket 6638,Mollie Chang,Department Funds,CIDER,11.04467563,13
6639,7/21/2016 9:19,Closed,HD,Ticket 6639,Mollie Chang,Department Funds,AFT BioMS,1.107379271,25
6640,7/21/2016 9:33,Closed,HD,Ticket 6640,Mollie Chang,Department Funds,AFT BioMS,18.3569102,16
6641,7/21/2016 9:38,Closed,HD,Ticket 6641,Mollie Chang,Department Funds,BioMS,15.38254449,30
6642,7/21/2016 10:10,Closed,HD,Ticket 6642,Mollie Chang,Department Funds,BioMS,19.33785055,11
6643,7/21/2016 10:27,Closed,HD,Ticket 6643,Mollie Chang,Department Funds,BioMS,2.319711041,2
6644,7/21/2016 10:53,Closed,HD,Ticket 6644,Mollie Chang,Department Funds,BioMS,15.10119698,14
6645,7/21/2016 12:08,Closed,HD,Ticket 6645,Mollie Chang,Department Funds,BioMS,8.74032615,28
6646,7/21/2016 12:22,Closed,HD,Ticket 6646,Mollie Chang,Department Funds,AFT BioMS,19.70405225,27
6647,7/21/2016 12:40,Closed,HD,Ticket 6647,Mollie Chang,Department Funds,BioMS,7.795143414,12
6648,7/21/2016 12:53,Closed,HD,Ticket 6648,Mollie Chang,Department Funds,BioMS,17.97285188,12
6649,7/21/2016 13:33,Closed,HD,Ticket 6649,Mollie Chang,Department Funds,ClinPortal,2.054846382,12
6650,7/21/2016 13:39,Closed,HD,Ticket 6650,Mollie Chang,Department Funds,ClinPortal,14.57850619,12
6651,7/21/2016 14:16,Closed,HD,Ticket 6651,Mollie Chang,Department Funds,AFT BioMS,0.345513388,21
6652,7/21/2016 14:32,New,CSA,Ticket 6652,Mollie Chang,Unknown,ClinPortal,7.778992882,50
6653,7/21/2016 14:40,Closed,HD,Ticket 6653,Mollie Chang,Department Funds,BioMS,18.42285016,3
6654,7/21/2016 14:47,Closed,HD,Ticket 6654,Mollie Chang,Department Funds,BioMS,18.68552168,25
6655,7/21/2016 15:05,Closed,HD,Ticket 6655,Mollie Chang,Department Funds,BioMS,14.74441188,14
6656,7/21/2016 15:41,Closed,HD,Ticket 6656,Mollie Chang,Department Funds,BioMS,15.56699854,11
6657,7/21/2016 15:58,Closed,HD,Ticket 6657,Mollie Chang,Department Funds,AFT BioMS,2.941056645,4
6658,7/21/2016 16:12,Closed,HD,Ticket 6658,Mollie Chang,Department Funds,AFT BioMS,1.163534344,29
6659,7/21/2016 16:15,Closed,HD,Ticket 6659,Mollie Chang,Department Funds,AFT BioMS,7.02090883,15
6660,7/21/2016 16:35,Closed,HD,Ticket 6660,Mollie Chang,Department Funds,CPTAC,0.595050308,24
6661,7/21/2016 16:38,Closed,HD,Ticket 6661,Mollie Chang,Department Funds,BioMS,14.86733644,13
6662,7/21/2016 16:55,Closed,HD,Ticket 6662,Mollie Chang,Department Funds,BioMS,19.61210089,26
6663,7/22/2016 10:26,Closed,HD,Ticket 6663,Mollie Chang,Department Funds,BioMS,7.554356071,7
6664,7/22/2016 11:04,Done,II,Ticket 6664,Mollie Chang,TBD,CDS (PES),15.22489354,24
6665,7/22/2016 11:36,Closed,HD,Ticket 6665,Mollie Chang,Department Funds,BioMS,16.64105648,11
6666,7/22/2016 12:24,Completed,CSA,Ticket 6666,Mollie Chang,Unknown,ClinPortal,15.1009523,21
6667,7/22/2016 12:39,Resolved,HD,Ticket 6667,Mollie Chang,Department Funds,BioMS,6.268229231,19
6668,7/22/2016 13:25,Closed,HD,Ticket 6668,Mollie Chang,Department Funds,BioMS,17.22005394,18
6669,7/22/2016 13:28,Closed,HD,Ticket 6669,Mollie Chang,Department Funds,BioMS,1.125102896,11
6670,7/22/2016 13:30,Closed,HD,Ticket 6670,Mollie Chang,Department Funds,CPTAC,16.65766343,4
6671,7/22/2016 13:41,Closed,HD,Ticket 6671,Mollie Chang,Department Funds,BioMS,11.97997383,22
6672,7/22/2016 13:48,Closed,HD,Ticket 6672,Mollie Chang,Department Funds,BioMS,1.292871696,10
6673,7/22/2016 14:00,Closed,HD,Ticket 6673,Mollie Chang,Department Funds,BioMS,4.39956023,30
6674,7/22/2016 14:22,Closed,HD,Ticket 6674,Mollie Chang,Department Funds,BioMS,12.1135143,22
6675,7/22/2016 14:28,Closed,HD,Ticket 6675,Mollie Chang,Department Funds,BioMS,3.168313558,4
6676,7/22/2016 14:42,Closed,HD,Ticket 6676,Mollie Chang,Department Funds,Atlassian Tools,1.764766051,24
6677,7/22/2016 15:07,Closed,HD,Ticket 6677,Mollie Chang,Department Funds,BioMS,2.842980323,13
6678,7/22/2016 15:16,Closed,HD,Ticket 6678,Mollie Chang,Department Funds,BioMS,17.17146045,27
6679,7/22/2016 16:19,Closed,HD,Ticket 6679,Mollie Chang,Department Funds,BioMS,9.304228451,14
6680,7/25/2016 7:20,New,HD,Ticket 6680,Mollie Chang,Department Funds,OpenSpecimen,9.662640018,46
6681,7/25/2016 7:52,Done,II,Ticket 6681,Mollie Chang,Department Funds,CIDER,16.80508901,4
6682,7/25/2016 8:40,Closed,HD,Ticket 6682,Mollie Chang,Department Funds,CPTAC,5.998028177,13
6683,7/25/2016 10:48,Closed,HD,Ticket 6683,Mollie Chang,Department Funds,AFT BioMS,17.53091956,14
6684,7/25/2016 10:49,Closed,HD,Ticket 6684,Mollie Chang,Department Funds,BioMS,1.901852517,9
6685,7/25/2016 10:58,Closed,HD,Ticket 6685,Mollie Chang,Department Funds,BioMS,13.20376298,3
6686,7/25/2016 11:11,Closed,HD,Ticket 6686,Mollie Chang,Department Funds,BioMS,13.80785218,27
6687,7/25/2016 11:45,Closed,HD,Ticket 6687,Mollie Chang,Department Funds,CPTAC,17.74239755,12
6688,7/25/2016 11:51,Closed,HD,Ticket 6688,Mollie Chang,Department Funds,CPTAC,13.81067352,29
6689,7/25/2016 11:52,Closed,HD,Ticket 6689,Mollie Chang,Department Funds,ClinPortal,6.006524562,2
6690,7/25/2016 11:52,Closed,HD,Ticket 6690,Mollie Chang,Department Funds,OpenSpecimen,6.185536833,21
6691,7/25/2016 11:56,Closed,HD,Ticket 6691,Mollie Chang,Department Funds,BioMS,4.938700752,3
6692,7/25/2016 12:09,Closed,HD,Ticket 6692,Mollie Chang,Department Funds,BioMS,11.68010298,10
6693,7/25/2016 12:36,Completed,CSA,Ticket 6693,Mollie Chang,Unknown,ClinPortal,10.32717089,25
6694,7/25/2016 13:20,Closed,HD,Ticket 6694,Mollie Chang,Department Funds,BioMS,7.852341278,25
6695,7/25/2016 13:24,Resolved,HD,Ticket 6695,Mollie Chang,Department Funds,BioMS,13.60267335,12
6696,7/25/2016 13:41,Closed,HD,Ticket 6696,Mollie Chang,Department Funds,CIDER,14.47389606,20
6697,7/25/2016 14:41,Closed,HD,Ticket 6697,Mollie Chang,Department Funds,RPR-ClinPortal,9.702897044,14
6698,7/25/2016 15:03,Closed,HD,Ticket 6698,Mollie Chang,Department Funds,BioMS,6.547842567,6
6699,7/25/2016 15:17,Closed,HD,Ticket 6699,Mollie Chang,Department Funds,BioMS,7.803740519,6
6700,7/25/2016 15:54,Closed,HD,Ticket 6700,Mollie Chang,Department Funds,CPTAC,19.78683395,18
6701,7/25/2016 15:55,Closed,HD,Ticket 6701,Mollie Chang,Department Funds,RPR-ClinPortal,10.2206642,6
6702,7/26/2016 9:52,Closed,HD,Ticket 6702,Mollie Chang,Department Funds,CPTAC,18.37736007,7
6703,7/26/2016 10:10,Closed,HD,Ticket 6703,Mollie Chang,Department Funds,BioMS,3.440722564,28
6704,7/26/2016 10:22,Closed,HD,Ticket 6704,Mollie Chang,Department Funds,BioMS,8.842259396,12
6705,7/26/2016 10:24,Closed,HD,Ticket 6705,Mollie Chang,Department Funds,BioMS,15.8947622,25
6706,7/26/2016 10:25,Closed,HD,Ticket 6706,Mollie Chang,Department Funds,BioMS,10.35202916,11
